cellid,cycle_number,y100,Cp,x100,Cn,Qcomp,x0,y0,Qfull,pos_excess,neg_excess,RMSE_mV,np_ratio,n_li,LLI,LAM_PE,LAM_NE,C20_loss,Cn_pf,x100_pf
13,365,0.0324489812697458,2.39686932846861,0.944433975312641,2.03844035553258,0,0.00253739502326289,0.833493901489368,1.92,0.4,0.2,42.0482749225421,0.850459527067736,0.0747330037507578,0.768408089539314,0.121309387359017,0.26694734985467,0.786885245901639,3.25928335623269,0.65555913196934
13,418,0.0296268322198906,2.29128165387297,0.920090691405976,1.82666123438585,0,0.000379927102794775,0.762840925371765,1.68,0.55,0.22,47.2795945055856,0.797222476467799,0.0652420448241504,0.670821625050169,0.160017754717974,0.343106186477339,0.688524590163934,3.23202985872576,0.594205502368961
14,3,0.0400567283756097,2.727195489789,0.919053916842416,2.7081268089492,0,0.0180621346493354,0.934748733087299,2.44,0.18,0.33,78.5995310505128,0.993007952341077,0.096941135804701,1,0,0,1,2.80254568393352,0.891498162278197
14,56,0.0358439704045895,2.67704461454673,0.879935653146099,2.7127247310754,0,0.00627531715599561,0.921148603402378,2.37,0.22,0.43,21.7929186825934,1.01332817403744,0.092643673291475,0.955669360818263,0.018389175044489,-0.00169782379134209,0.971311475409836,2.77141425373961,0.864468504230154
14,159,0.0337704060513974,2.63375682544344,0.845937396410012,2.70509893379055,0,0.00308467427125991,0.899453971813443,2.28,0.27,0.519999999999996,12.829064978091,1.02708758365917,0.0887001564125543,0.914989861386099,0.0342618139020159,0.0011180699325618,0.934426229508197,2.73317885983379,0.837823370131661
14,262,0.0332301159892977,2.59452927772587,0.838019754162749,2.6507335026751,0,0.000515720747246373,0.888876656214833,2.22,0.29,0.54,16.7286187223108,1.02166259037111,0.0860994016640634,0.888161676148715,0.048645655421421,0.0211929906991202,0.909836065573771,2.70214798088643,0.814721690117119
14,365,0.0319951405446119,2.45534391241719,0.933949591627131,2.19829838945606,0,0.00141012845295996,0.866908730299887,2.05,0.33,0.23,42.3946191090651,0.89531180472878,0.0795353914495804,0.820450377328089,0.099681734730664,0.188258695201559,0.840163934426229,3.45302138864266,0.658726351396572
14,418,0.0326997835746586,2.39104158760064,0.945840292078769,2.01645802483127,0,-0.00136514263878273,0.831514831336603,1.91,0.41,0.19,55.6077656029224,0.843338750479344,0.0740795112460251,0.764170036085267,0.123259921574001,0.25540487315153,0.782786885245902,3.64123108310249,0.597172918717231
14,471,0.0294458561353017,2.34008337748344,0.919970472477308,1.92988358367554,0,-0.00236495493221545,0.790102513555022,1.78,0.49,0.23,90.435093050215,0.82470718874597,0.0688151527678025,0.7098653445369,0.141945127789691,0.287373258409429,0.729508196721312,2.75211326066482,0.706599982864077
15,3,0.0384684498092273,2.71585538840562,0.902263849020238,2.76547361454322,0,0.0199556660137548,0.936896256538816,2.44,0.18,0.38,86.9314563901738,1.01826983364042,0.0969972722420152,1,0,0,1,2.84717807313019,0.880274262465911
